kanji;strokes;grade;freq;jlpt_old;jlpt_new;meanings;readings_on;readings_kun;wk_level;wk_meanings;wk_readings_on;wk_readings_kun;wk_radicals
粽;14;;;;;[Rice Dumplings Steamed In Bamboo Leaves];[そう];[ちまき];;;;;;;;;
糀;13;;;;;[Malt, (kokuji)];[];[こうじ];;;;;;;;;
糅;15;;;;;[Mix];[じゅう];[ま.じる];;;;;;;;;
糂;15;;;;;[Mixing Rice Into Soup];[じん];[];;;;;;;;;
糘;16;;;;;[Chaff, Rice Hulls, (kokuji)];[];[すくも];;;;;;;;;
糒;16;;;;;[Dried Boiled Rice];[び, はい];[ほしい, ほしい.い];;;;;;;;;
糜;17;;;;;[Be Inflamed];[び];[ただ.れる];;;;;;;;;
糢;16;;;;;[Rice Snacks];[ぼ, も];[かた, のっとる];;;;;;;;;
鬻;22;;;;;[Sell, Deal In, Rice Gruel];[いく, しゅく];[かゆ, かい, ひさ.ぐ];;;;;;;;;
糯;20;;;;;[Glutinous Rice];[だ, な];[もちごめ];;;;;;;;;
糲;20;;;;;[Unpolished Rice];[れい, らつ];[あら.い, くろごめ];;;;;;;;;
糴;22;;;;;[Sell (grain), Auction];[ちょう, てき];[う.る, せり, かいよね];;;;;;;;;
糶;25;;;;;[Auction];[ちょう];[せり, うりよね];;;;;;;;;
糺;7;;;;;[Ask, Investigate, Verify, Twist (rope)];[きゅう];[ただ.す, あざな.う];;;;;;;;;
紆;9;;;;;[Crouch];[う];[まが.る, めぐ.る];;;;;;;;;
紂;9;;;;;[Harness Strap, Window];[ちゅう];[しりがい];;;;;;;;;
紜;10;;;;;[Disorder, Confusion];[うん];[みだ.れる];;;;;;;;;
紕;10;;;;;[Braiding, Decoration, Error];[ひ];[];;;;;;;;;
紊;10;;;;;[Disturb];[びん, ぶん];[みだ.れる];;;;;;;;;
絅;11;;;;;[Thin Silk];[けい];[ひ.く];;;;;;;;;
絋;11;;;;;[Cotton Wadding];[こう];[];;;;;;;;;
紮;11;;;;;[Tie Up];[さつ];[からげる];;;;;;;;;
紲;11;;;;;[Fetters];[せつ];[きずな];;;;;;;;;
紿;11;;;;;[Deceive];[たい];[あざむ.く];;;;;;;;;
紵;11;;;;;[Flax, Linen];[ちょ];[];;;;;;;;;
絳;13;;;;;[Red];[こう];[あか];;;;;;;;;
絖;12;;;;;[White Rice];[こう];[ぬめ, わた];;;;;;;;;
絎;12;;;;;[Blindstitch];[こう];[く.れる, く.ける];;;;;;;;;
絲;12;;;;;[Thread];[し];[いと];;;;;;;;;
絨;12;;;;;[Wool Cloth];[じゅう];[];;;;;;;;;
絮;12;;;;;[Cotton];[じょ, しょ];[わた];;;;;;;;;
絏;12;;;;;[Tie];[せつ];[];;;;;;;;;
絣;12;;;;;[Splashed Pattern (on Cloth)];[ほう];[かすり];;;;;;;;;
經;13;;;;;[Classic Works, Pass Through];[けい, きょう];[へ.る, た.つ, たていと, はか.る, のり];;;;;;;;;
綉;13;;;;;[Embroidery];[しゅう, つ, とう];[];;;;;;;;;
絛;13;;;;;[Braid];[じゅう, じょう, とう];[さなだ];;;;;;;;;
綏;13;;;;;[Peaceful, Cheap, Grab Strap];[すい, た];[やす.い];;;;;;;;;
絽;13;;;;;[Silk Gauze];[ろ, りょ];[];;;;;;;;;
綛;13;;;;;[Splashed Dye Pattern, Reel, Skein, (kokuji)];[];[かせ, かすり];;;;;;;;;
綮;14;;;;;[Emblem On Banner];[けい];[];;;;;;;;;
綣;14;;;;;[Attachment, Affection];[けん];[];;;;;;;;;
綵;14;;;;;[Colorful];[さい];[あや, あやぎぬ];;;;;;;;;
緇;14;;;;;[Black Clothing, Priest];[し];[くろ];;;;;;;;;
綽;14;;;;;[Loose, Lenient];[しゃく];[あだ, しな.やか, ゆる.やか];;;;;;;;;
綫;14;;;;;[Thread, Line];[せん];[すじ];;;;;;;;;
總;17;;;;;[Collect, Overall, Altogether];[そう];[す.べて, すべ.て, ふさ];;;;;;;;;
綢;14;;;;;[Be Clothed In, Tie, Detailed, Fine];[ちゅう, とう];[まとう];;;;;;;;;
綯;14;;;;;[Twist, Make Rope];[とう];[な.う, なわ, よ.る];;;;;;;;;
緜;15;;;;;[Cotton];[めん];[わた, つら.なる];;;;;;;;;
綸;14;9;;1;1;[Thread, Silk Cloth];[りん, かん];[いと];;;;;;;;;
綟;13;;;;;[Yellowish Green, Coarse Mesh Linen];[れい];[もじ];;;;;;;;;
綰;14;;;;;[Bend Around];[わん];[わが.ねる, たが.ねる, たか.ねる];;;;;;;;;
緘;15;;;;;[Shut, Seal];[かん];[かん.する, と.じる];;;;;;;;;
緝;15;;;;;[Spin Thread, Bring Together, Shine];[しゅう];[つむ.ぐ];;;;;;;;;
緤;15;;;;;[Leash];[せつ, せち];[きずな, つな.ぐ];;;;;;;;;
緞;15;;;;;[Damask];[どん, たん];[];;;;;;;;;
緲;15;;;;;[Faint, Far Off];[びょう, みょう];[];;;;;;;;;
緡;15;;;;;[Paper String];[びん, こん, みん];[さし, つりいと, なわ, ぜにさし];;;;;;;;;
縅;15;;;;;[The Thread/braid (of Armour), (kokuji)];[];[おど.す];;;;;;;;;
縊;16;;;;;[Strangle];[い, えい];[くび.る, くび.れる];;;;;;;;;
縣;16;10;;;;[County, District, Subdivision];[けん];[か.ける];;;;;;;;;
縡;16;;;;;[Breath, Life];[さい];[こと];;;;;;;;;
縒;16;;;;;[Twist];[し, さ];[よ.る];;;;;;;;;
縱;17;10;;;;[Indulge In, Give Free Reign To];[じゅう];[たて];;;;;;;;;
縟;16;;;;;[Decoration];[じょく];[しげし];;;;;;;;;
縉;16;;;;;[Thin Red Cloth, High Officer];[しん];[さしはさ.む];;;;;;;;;
縋;15;;;;;[Cling, Hang On, Depend];[つい];[すが.る];;;;;;;;;
縢;16;;;;;[Cross-stitch, Darn];[とう];[かが.る, かな, から.げる, むかばき];;;;;;;;;
繆;17;;;;;[Error, Wrap Around];[びゅう, きゅう, ぼく, りょう];[あやま.る, まと.う];;;;;;;;;
繦;17;;;;;[String Of Coins, Childs Obi, Nappy],;[きょう];[むつき, ぜにさし];;;;;;;;
縻;17;;;;;[Rope];[び, み];[きずな];;;;;;;;;
縵;17;;;;;[Unpatterned Silk, Loose];[まん, ばん];[];;;;;;;;;
縹;17;;;;;[Light Blue];[ひょう];[はなだ];;;;;;;;;
繃;17;;;;;[Wrap];[ほう, ひょう];[まく, たば.ねる];;;;;;;;;
縷;17;;;;;[Thread];[る, ろう];[いと];;;;;;;;;
縲;17;;;;;[Tie];[るい];[];;;;;;;;;
縺;17;;;;;[Tangle, Knot, Fasten, Fetter];[れん];[もつ.れる];;;;;;;;;
繧;18;;;;;[A Method Of Dyeing];[うん];[];;;;;;;;;
繝;18;;;;;[A Method Of Dyeing];[かん, けん];[];;;;;;;;;
繖;18;;;;;[Parasol, Umbrella];[さん];[];;;;;;;;;
繞;18;;;;;[Surround, Return];[じょう, にょう];[めぐ.る, まわ.る, もとう.る, まとう];;;;;;;;;
繙;18;;;;;[Peruse];[はん, ほん];[ひもと.く];;;;;;;;;
繚;18;;;;;[Put On, Twist Around];[りょう];[まと.う, めぐ.る];;;;;;;;;
繹;19;;;;;[Pull Out];[えき, やく];[たずね.る, ぬ.く];;;;;;;;;
繪;19;;;;;[Picture, Drawing, Painting, Sketch];[かい, え];[];;;;;;;;;
繩;19;;;;;[Rope, Cord];[じょう];[なわ, ただ.す];;;;;;;;;
繼;20;;;;;[Succeed, Inherit, Patch, Graft (tree)];[けい];[つ.ぐ, まま-];;;;;;;;;
繻;20;;;;;[Satin];[しゅ];[うすぎぬ];;;;;;;;;
纃;20;;;;;[Splashed Pattern Dyeing Or Weaving, (kokuji)];[];[かすり];;;;;;;;;
緕;14;;;;;[Splashed Pattern Dyeing Or Weaving];[];[かすり];;;;;;;;;
繽;20;;;;;[Disorder, Scattering];[ひん];[おおし];;;;;;;;;
辮;20;;;;;[Braid];[べん, へん];[あ.む];;;;;;;;;
繿;21;;;;;[Rags];[らん];[ぼろ];;;;;;;;;
纈;21;;;;;[Tie-dyeing, Purblind];[けつ, けち];[しぼり];;;;;;;;;
纉;21;;;;;[Succeed To, Inherit];[さん, さぶ];[つ.ぐ];;;;;;;;;
續;21;;;;;[Continue, Carry On, Succeed];[ぞく, しょく, こう, きょう];[つづ.く, つづ.ける, つぐ.ない];;;;;;;;;
纒;22;;;;;[Wear, Wrap, Tie, Follow Around, Collect];[てん];[まつ.わる, まと.う, まと.める, まと.まる];;;;;;;;;
纐;21;;;;;[Tie-dyeing, (kokuji)];[こう];[];;;;;;;;;
纓;23;;;;;[Crown String, Breast Harness];[えい, よう];[];;;;;;;;;
纔;23;;;;;[A Little];[さん, ざん, さい];[わずか, ひたた];;;;;;;;;
纖;23;10;;;;[Fine, Slender, Thin Kimono];[せん];[];;;;;;;;;
纎;21;;;;;[Fine, Delicate, Minute, Graceful];[せん];[];;;;;;;;;
纛;25;;;;;[Flag, Banner];[とう, とく];[はたぼこ, おにがしら];;;;;;;;;
纜;28;;;;;[Hawser];[らん];[ともづな];;;;;;;;;
缸;9;;;;;[Urn];[こう];[かめ];;;;;;;;;
缺;10;;;;;[Lack, Gap, Fail];[けつ, けん];[か.ける, か.く];;;;;;;;;
罅;17;;;;;[Fissure, Crack, Hole];[か, け];[ひび, すき];;;;;;;;;
罌;20;;;;;[Vase];[おう, えい, よう];[もたい, ほとぎ, かめ];;;;;;;;;
罍;21;;;;;[Liquor Jar];[らい];[さかだる];;;;;;;;;
罎;22;;;;;[Bottle, Vial, Jar];[どん, たん];[びん];;;;;;;;;
罐;23;;;;;[Steam Boiler (left Side Only)];[かん];[かま];;;;;;;;;
网;6;;;;;[Net, Net Or Net Crown Radical (no. 122)];[もう, ぼう];[あみ];;;;;;;;;
罕;7;;;;;[Bird-catching Net, Rare];[かん];[まれ];;;;;;;;;
罔;8;;;;;[Net];[もう, ぼう];[あみ, しい.る, ない];;;;;;;;;
罘;9;;;;;[Rabbit Catching Net];[ふ];[うさぎあみ];;;;;;;;;
罟;10;;;;;[Net];[こ];[あみ];;;;;;;;;
罠;10;;;;;[Trap, Snare];[びん, みん];[わな, あみ];;;;;;;;;
罨;13;;;;;[Cover];[あん, えん];[あみ];;;;;;;;;
罩;13;;;;;[Fish Basket Kept In Water];[とう];[こめ.る];;;;;;;;;
罧;13;;;;;[Luring Fish With A Bonfire];[りん];[];;;;;;;;;
罸;15;;;;;[Punishment, Penalty];[ばつ, ばち, はつ];[はっ.する];;;;;;;;;
羂;18;;;;;[Trap, Snare];[けん];[わな];;;;;;;;;
羆;19;;;;;[Brown Bear];[ひ];[ひぐま, しぐま];;;;;;;;;
羃;18;;;;;[Power, Exponent];[べき];[];;;;;;;;;
羈;24;;;;;[Reins, Connection];[き, は];[おもが.い, たづな, たび, つな.ぐ];;;;;;;;;
羇;22;;;;;[Reins];[き, は];[おもが.い, たづな, たび, つな.ぐ];;;;;;;;;
羌;8;;;;;[Barbarian];[きょう];[ああ, えびす];;;;;;;;;
羔;10;;;;;[Lamb];[こう];[こひつじ];;;;;;;;;
羞;11;8;;;;[Feel Ashamed];[しゅう];[はじ.る, すすめ.る, は.ずかしい];;;;;;;;;
羝;11;;;;;[Male Sheep, Ram];[らん, てい];[おひつじ];;;;;;;;;
羚;11;9;;;;[Antelope];[れい, りょう];[かもしか];;;;;;;;;
羣;13;;;;;[Group, Crowd, Multitude, Mob];[ぐん];[む.れる, むれ, むら, むら.がる];;;;;;;;;
羯;15;;;;;[Barbarian];[かつ, けつ];[];;;;;;;;;
羲;16;;;;;[Used In Proper Names];[ぎ, き];[];;;;;;;;;
羹;19;;;;;[Hot Soup];[こう, かん];[あつもの];;;;;;;;;
羮;15;;;;;[Hot Soup];[こう, かん];[あつもの];;;;;;;;;
羶;19;;;;;[Smelling Like A Sheep];[せん];[なまぐさ.い];;;;;;;;;
羸;19;;;;;[Thin, Weak];[るい];[つか.れる, よわ.い];;;;;;;;;
譱;20;;;;;[Virtuous, Good, Goodness];[ぜん];[よ.い, い.い, よ.く];;;;;;;;;
翅;10;;;;;[(insect) Wings, Fly, Merely];[し];[はね, つばさ];;;;;;;;;
翆;10;;;;;[Color Green, Kingfisher];[すい];[かわせみ, みどり];;;;;;;;;
翊;11;;;;;[Flying, Assist, Help, Respect];[よく];[];;;;;;;;;
翕;12;;;;;[Gather];[きゅう];[あ.う];;;;;;;;;
翡;14;;;;;[Kingfisher];[ひ];[];;;;;;;;;
翦;15;;;;;[Scissors, Cut, Clip, Annihilate];[せん];[];;;;;;;;;
翩;15;;;;;[Fluttering Of Flag];[へん];[ひるが.える];;;;;;;;;
翳;17;;;;;[Hold Aloft];[えい];[かげ, かげ.る, かざ.す, きぬがさ, くも.る, くもり];;;;;;;;;
翹;18;;;;;[Excellence];[ぎょう];[あ.げる, つまだ.てる];;;;;;;;;
飜;21;10;;;;[Flip Over, Upset, Capsize];[はん, ほん];[ひるがえ.す, ひるがえ.る];;;;;;;;;
耆;10;;;;;[Senility];[き, し];[おい.る];;;;;;;;;
耄;10;;;;;[Senility];[ぼう, もう];[おいぼ.れる];;;;;;;;;
耋;12;;;;;[Old, Elderly];[てつ];[としより];;;;;;;;;
耒;6;;;;;[Come, Plough, Three-branch Tree Radical (no. 127)];[らい, るい];[き, く, すき];;;;;;;;;
耘;10;;;;;[Weed];[うん];[くさぎ.る];;;;;;;;;
耙;10;;;;;[Forked Hoe];[は];[];;;;;;;;;
耜;11;;;;;[Plough];[し];[すき];;;;;;;;;
耡;13;;;;;[Plough, Spade];[じょ];[す.く, すき];;;;;;;;;
耨;16;;;;;[Hoe];[どう, じょく, ぬ, じゅく];[くさぎ.る, くわ, すき];;;;;;;;;
耿;10;;;;;[Light];[こう];[ひかり];;;;;;;;;
耻;10;;;;;[Shame, Humiliation, Ashamed];[ち];[は.じる, はじ, は.じらう, は.ずかしい];;;;;;;;;
聊;11;;;;;[Slightly];[りょう];[いささか];;;;;;;;;
聆;11;;;;;[Listening, Realizing];[れい, りょう];[きく];;;;;;;;;
聒;12;;;;;[Noisy];[かつ];[かまびす.しい];;;;;;;;;
聘;13;;;;;[Invite];[へい];[へい.する, と.う, め.す];;;;;;;;;
聚;14;;;;;[Assemble];[しゅう, しゅ];[あつ.まる];;;;;;;;;
聟;14;;;;;[Son-in-law];[せい];[むこ];;;;;;;;;
聢;14;;;;;[Certainly, (kokuji)];[];[しか, しかと];;;;;;;;;
聨;15;;;;;[Party, Gang, Clique];[れん];[つら.なる, つら.ねる];;;;;;;;;
聳;17;;;;;[Rise, Tower];[しょう];[そび.える];;;;;;;;;
聲;17;;;;;[Sound, Voice, Noise, Tone, Music];[せい, しょう];[こえ, こわ-];;;;;;;;;
聰;17;;;;;[Wise, Fast Learner];[そう];[さと.い, みみざと.い];;;;;;;;;
聶;18;;;;;[Whisper];[しょう, じょう, にょう];[ささや.く];;;;;;;;;
聹;20;;;;;[Noisy, Earwax];[ねい];[];;;;;;;;;
聽;22;10;;;;[Careful Enquiry, Headstrong];[ちょう];[き.く, ゆる.す];;;;;;;;;
聿;6;;;;;[Brush, Finally, Self, Relate, Follow, Here, Fast, Writing Brush Radical (no. 129)];[いち, いつ];[ふで, ここに];;;;;;;;;
肄;13;;;;;[Learn, Striving, Effort];[い];[なら.う];;;;;;;;;
肆;13;;;;;[Four];[し];[つら.ねる, ほしいまま, みせ];;;;;;;;;
肅;13;;;;;[Quietly, Softly, Solemnly];[しゅく, すく];[つつし.む];;;;;;;;;
肛;7;;;;;[Anus];[こう];[];;;;;;;;;
肓;7;;;;;[Interior Region Of The Body Too Deep To Be Reached By Acupuncture];[こう];[];;;;;;;;;
肚;7;;;;;[Belly, Stomach];[と];[はら];;;;;;;;;
肭;8;;;;;[New Moon];[とつ, じく];[];;;;;;;;;
冐;8;;;;;[Risk, Brave, Dare, Face, Defy, (diseases) Attack, Damage, Desecrate, Assume (a Name)];[ぼう];[おか.す];;;;;;;;;
肬;8;;;;;[Wart, Tumor, Goiter, Papule];[ゆ, ゆう];[いぼ];;;;;;;;;
胛;9;;;;;[Shoulder Blade];[こう];[かいがらぼね];;;;;;;;;
胥;9;;;;;[Together, Mutual, Subordinate Official];[しょ, そ];[あい, み.る, みな];;;;;;;;;
胙;9;;;;;[Offerings To Gods];[そ, さく];[ひもろぎ];;;;;;;;;
胝;9;;;;;[Chap, Crack, Callus];[ち];[あかぎれ];;;;;;;;;
胄;9;;;;;[Lineage, Bloodline];[ちゅう];[かぶと, ちすじ, よつぎ];;;;;;;;;
胖;9;;;;;[Half A Sacrifice, Ribs, Abundant, Plentiful];[はん];[];;;;;;;;;
脉;9;;;;;[Vein (blood, Ore), Pulse, Hope],;[みゃく];[すじ];;;;;;;;
胯;10;;;;;[Crotch];[こう, か, こ];[また];;;;;;;;;
胱;10;;;;;[Bladder];[こう];[];;;;;;;;;
脛;11;;;;;[Leg, Shin];[けい];[すね, はぎ];;;;;;;;;
脣;11;;;;;[Lip];[しん];[くちびる];;;;;;;;;
脯;11;;;;;[Dried Meat];[ふ, ほ];[こじし, ほじし];;;;;;;;;
腋;12;;;;;[Armpit, Side];[えき, せき];[わき];;;;;;;;;
隋;12;;;;;[Name Of A Chinese Dynasty, Remains Of Scarifice, Bury, Fall, Sag];[ずい, すい, た, だ];[];;;;;;;;;
腆;12;;;;;[Much, Abundant, Kind, Considerate];[てん];[あつ.い];;;;;;;;;
脾;12;;;;;[Spleen];[ひ];[];;;;;;;;;
腓;12;;;;;[Calf (of Leg)];[ひ];[ふくらはぎ, こむら, こぶら];;;;;;;;;
腑;12;;;;;[Viscera, Bowels];[ふ];[はらわた];;;;;;;;;
胼;10;;;;;[Callus, Corn];[へん];[];;;;;;;;;
腱;13;;;;;[Tendon];[けん, きん];[];;;;;;;;;
腮;13;;;;;[Jaw];[さい];[あご, えら];;;;;;;;;
腥;13;;;;;[Bloody, Smelling Of Fish, Raw Smelling];[せい, しょう];[なまぐさ.い];;;;;;;;;
腦;13;;;;;[Brain, Memory];[のう, どう];[のうずる];;;;;;;;;
腴;13;;;;;[Fat, Grease, Growing Fat];[ゆ];[あぶら, こえ.る];;;;;;;;;
膃;14;;;;;[Fat, Corpulent];[おつ];[];;;;;;;;;
膈;14;;;;;[Diaphragm];[かく];[];;;;;;;;;
膊;14;;;;;[Arm];[はく];[ほじし];;;;;;;;;
膀;14;;;;;[Bladder];[ぼう, ほう];[];;;;;;;;;
膂;14;;;;;[Backbone];[りょ, ろ];[せぼね];;;;;;;;;
膕;15;;;;;[Hollow Of Knee];[かく, こく, きょく];[ひかがみ];;;;;;;;;
膤;15;;;;;[Snow, (kokuji)];[せつ];[ゆき, たら, そり];;;;;;;;;
膣;15;;;;;[Vagina];[ちつ];[];;;;;;;;;
腟;13;;;;;[Vagina];[ちつ];[];;;;;;;;;
膓;15;;;;;[Guts, Bowels, Intestines, Viscera];[ちょう];[はらわた];;;;;;;;;
膩;16;;;;;[Smooth, Oily];[じ, に];[あぶら, あぶらあか];;;;;;;;;
膰;16;;;;;[Offerings To Gods];[はん];[ひもごり, ひもろぎ];;;;;;;;;
膵;15;;;;;[Pancreas, (kokuji)];[すい];[];;;;;;;;;
膾;17;;;;;[Raw Fish Salad];[かい, け];[なます];;;;;;;;;
膸;17;;;;;[Marrow, Pith];[ずい];[];;;;;;;;;
膽;17;;;;;[Gall Bladder, Bravery, Courage];[たん];[きも];;;;;;;;;
臀;17;;;;;[Buttocks, Hips, Butt, Rear];[でん, とん];[しり];;;;;;;;;
臂;17;;;;;[Elbow];[ひ];[ひじ];;;;;;;;;
膺;17;;;;;[Breast, Strike];[よう, おう];[むね];;;;;;;;;
臉;17;;;;;[Area Between Eye And Cheek, Face];[けん, せん, れん];[];;;;;;;;;
臍;18;;;;;[Navel];[せい, さい];[へそ, ほぞ];;;;;;;;;
臑;18;;;;;[Leg, Shin];[じ, どう, じゅ, でい];[すね];;;;;;;;;
臙;20;;;;;[Rouge];[えん];[のど, べに];;;;;;;;;
臘;19;;;;;[12th Lunar Month];[ろう];[];;;;;;;;;
臈;16;;;;;[Year-end Sacrifice, Dried Meat];[ろう];[];;;;;;;;;
臚;20;;;;;[Skin, Tell, Report];[ろ, りょ];[];;;;;;;;;
臟;22;10;;;;[Viscera, Bowels];[ぞう];[はらわた];;;;;;;;;
臠;25;;;;;[Witness];[れん];[きりみ];;;;;;;;;
臧;15;;;;;[Good, Bribe, Servant];[ぞう, そう];[よい];;;;;;;;;
臺;14;;;;;[Stand, Counter For Vehicles];[だい, たい];[うてな, われ, つかさ];;;;;;;;;
臻;16;;;;;[Arrive, Reach, Gather];[しん];[いた.る];;;;;;;;;
臾;9;;;;;[A Little While, Urging];[ゆ, よ, よう];[];;;;;;;;;
舁;9;;;;;[Bear, Carry];[よ];[か.く];;;;;;;;;
舂;11;;;;;[Pound (mortar), Sink, Set (sun)];[しょう];[うすつ.く, うすづ.く, つ.く];;;;;;;;;
舅;13;;;;;[Father-in-law];[きゅう];[しゅうと];;;;;;;;;
與;13;10;;;;[Participate In, Give, Award, Impart, Provide, Cause];[よ];[あた.える, あずか.る, くみ.する, ともに];;;;;;;;;
舊;17;;;;;[Old Things, Old Friend, Old Times, Former, Ex-];[きゅう];[ふる.い, もと];;;;;;;;;
舍;8;;;;;[Inn, Hut, House, Mansion];[せき, しゃ];[やど.る];;;;;;;;;
舐;10;;;;;[Lick, Lap Up, Burn Up, Taste, Undergo, Underrate, Despise];[し];[ねぶ.る, な.める];;;;;;;;;
舖;15;;;;;[Shop, Store];[ほ];[];;;;;;;;;
舫;10;;;;;[Moor, Berth];[ほう];[もや.う, もやいぶね];;;;;;;;;
舸;11;;;;;[Large Boat];[か];[ふね];;;;;;;;;
舳;11;;;;;[Bow, Prow];[じく, ちく, ちゅう];[へ, へさき, とも];;;;;;;;;
艀;13;;;;;[Sampan, Lighter, Barge];[ふ];[はしけ];;;;;;;;;
艙;16;;;;;[Hold (ship)];[そう];[];;;;;;;;;
艘;16;;;;;[Counter For Small Boats];[しょう, しゅう, そう];[ふね];;;;;;;;;
艝;17;;;;;[Sled, Sleigh, (kokuji)];[];[そり];;;;;;;;;
艚;17;;;;;[Boat];[そう];[];;;;;;;;;
艟;18;;;;;[Fighting Ship];[どう, しょう, とう];[いくさぶね];;;;;;;;;
艤;19;;;;;[Landing A Boat];[ぎ];[ふなよそおい];;;;;;;;;
艢;19;;;;;[Bow, Stern];[ろ, しょう, ぞう];[とも, ほばしら];;;;;;;;;
艨;19;;;;;[Fighting Ship];[もう, ぼう];[いくさぶね];;;;;;;;;
艪;21;;;;;[Oar, Tower];[ろ];[やぐら, かい];;;;;;;;;
艫;22;;;;;[Bow, Prow, Stern];[ろ];[とも, へさき];;;;;;;;;
舮;10;;;;;[Bow Or Prow Of Boat];[ろ];[とも, へさき];;;;;;;;;
艱;17;;;;;[Difficult, Trying, Be Distressed, Parents Funeral Ceremony, Mourning, Perilous],;[かん, けん];[なや.む, かた.い, なや.み];;;;;;;;
艷;24;;;;;[Luster, Glaze, Polish, Charm, Colorful, Captivating];[えん];[つや, なま.めかしい, あで.やか, つや.めく, なま.めく];;;;;;;;;
艸;6;;;;;[Grass, Plants, Grass Radical (no. 140)];[そう];[くさ];;;;;;;;;
艾;5;;;;;[Moxa, Sagebrush, Wormwood, Mugwort];[かい, げい];[もぐさ, よもぎ, おさ.める, か.る];;;;;;;;;
芍;6;;;;;[Peony];[しゃく];[];;;;;;;;;
芒;6;;;;;[Pampas Grass, Beard (grain)];[ぼう, こう, もう];[すすき, のぎ, のげ];;;;;;;;;
芫;7;;;;;[Type Of Vetch];[げん, がん];[];;;;;;;;;
芟;7;;;;;[Cut, Clip, Trim, Harvest, Mow];[せん, さん];[か.る];;;;;;;;;
芻;10;;;;;[Grass Cutting, Hay];[すう, しゅう, す];[まぐさ];;;;;;;;;
芬;7;;;;;[Perfume];[ふん];[かおり, こうば.しい];;;;;;;;;
苡;8;;;;;[Adlay, Plantain];[い, し, わ];[くさ];;;;;;;;;
苣;8;;;;;[Torch];[きょ];[ちしゃ];;;;;;;;;
苟;8;;;;;[Any, At All, In The Least];[こう, く];[いやしく.も];;;;;;;;;
苒;8;;;;;[Flourishing, Luxuriant];[ぜん];[];;;;;;;;;
苴;8;;;;;[Husk, Bract, Straw Wrapper, Souvenir Gift, Bribe];[そ, さ, しゃ, しょ];[つと, あさ];;;;;;;;;
苳;8;;;;;[Butterbur, Bog Rhubarb];[とう];[ふき];;;;;;;;;
苺;8;9;;;;[Strawberry];[ばい, まい];[いちご];;;;;;;;;
莓;10;;;;;[Wild Strawberry];[ばい, まい];[いちご];;;;;;;;;
范;8;;;;;[Bee, Law, Casting Mould];[はん];[いがた];;;;;;;;;
苻;8;;;;;[Kudzu-like Plant];[ふ];[];;;;;;;;;
苹;8;;;;;[Duckweed, Mugwort];[へい, びょう, ほう];[ほ];;;;;;;;;
苞;8;;;;;[Husk, Bract, Straw Wrapper, Souvenir Gift, Bribe];[ほう, ひょう];[つと];;;;;;;;;
茆;8;;;;;[Garden, Farm, Yard];[えん, ぼう];[その, かや, ぬなわ];;;;;;;;;
苜;8;;;;;[Clover, Medic];[もく, ぼく];[];;;;;;;;;
茉;8;9;;1;1;[Jasmine];[まつ, ばつ, ま];[];;;;;;;;;
苙;8;;;;;[Type Of Herb, Pigsty];[りゅう, きゅう];[];;;;;;;;;
茵;9;;;;;[Cushion, Mattress];[いん];[しとね];;;;;;;;;
茴;9;;;;;[Fennel];[うい, かい];[];;;;;;;;;
茖;9;;;;;[Mountain Leek, Garlic];[かく];[];;;;;;;;;
茲;9;;;;;[Here];[し, じ];[ここ.に, し.げる];;;;;;;;;
茱;9;;;;;[River Ginger Tree, Oleaster];[しゅ];[];;;;;;;;;
荀;9;;;;;[Type Of Plant, Proper Name];[じゅん, しゅん];[];;;;;;;;;
茹;9;;;;;[Boil, Seethe];[じょ, にょ];[ゆ.でる, う.でる];;;;;;;;;
荐;9;;;;;[Mat, Repeatedly];[せん];[しきりに];;;;;;;;;
荅;9;;;;;[Adzuki Beans, Thick];[とう];[あずき, こた.える];;;;;;;;;
茯;9;;;;;[Type Of Mushroom];[ふく, ぶく, ひ, び];[];;;;;;;;;
茫;9;;;;;[Wide, Extensive];[ぼう];[とお.い];;;;;;;;;
茘;9;;;;;[Scallion, Small Onion];[れい, り, れん];[おおにら];;;;;;;;;
莅;10;;;;;[Proceed To, Assume A Post];[り, れい];[るい, のぞ.む, つ.く];;;;;;;;;
莚;10;;;;;[Straw Mat];[えん];[むしろ];;;;;;;;;
莪;10;;;;;[Type Of Thistle];[が];[];;;;;;;;;
莟;10;;;;;[Bud (plant)];[がん, かん];[つぼみ];;;;;;;;;
莢;10;;;;;[Pod, Hull, Husk, Shell, Case];[きょう];[さや];;;;;;;;;
莖;10;;;;;[Stem, Stalk];[けい, きょう];[くき];;;;;;;;;
茣;10;;;;;[Mat, Matting];[ご];[];;;;;;;;;
莎;10;;;;;[Sedge];[さ, しゃ];[はますげ];;;;;;;;;
莇;10;;;;;[Chinese Matrimony Vine, Tilling Public Fields, Corvee, Surname];[じょ];[あさがら];;;;;;;;;
莊;10;10;;;;[Broom];[そう, しょう, ちゃん];[ほうき, おごそ.か];;;;;;;;;
荼;10;;;;;[A Weed];[た, ず, と, だ];[にがな];;;;;;;;;
莵;10;;;;;[Dodder (plant)];[と, つ];[うさぎ];;;;;;;;;
荳;10;;;;;[Bean, Nutmeg];[とう, ず];[まめ];;;;;;;;;
荵;10;;;;;[Hares Foot Fern];[にん, じん];[しのぶ];;;;;;;;;
莠;10;;;;;[Appears Good But Is Bad, Type Of Weed Which Resembles Rice];[ゆう];[はぐさ];;;;;;;;;
莨;10;;;;;[Tobacco];[ろう];[たばこ];;;;;;;;;
